dbType,assignType,tutor,cDNo,authorCode,articleUrl,title,quoteCount,publishTime,downloadCount,dbSource,fileName,allowDownload,author,range,articleStatus,tutorCode,year,content,keyWord,originate,zTCode,summary,magaAssignCode,period,deptCode,dbName,arcitleType,versionCode,articleAssignCode,publishPYName,publishCode
CJFD,,,SCTC2402S2,000061213125;000045731520;000036677808;000020818107;000038934153;000053453831,,应用~#@机器学习@#~研究土壤侵蚀的文献计量分析,0,2024-01-28,396,期刊,RIVE202401012,True,李潼亮;李斌斌;张风宝;史方颖;杨明义;何庆;,,,,2024,,土壤侵蚀;机器学习;神经网络模型;地理信息系统,人民长江,D043;D045;,"0 引 言
土壤侵蚀作为全球性的环境问题，给生态安全、粮食安全及可持续发展带来了严峻的挑战[1-4]。为了防治土壤侵蚀，早在百余年前众多学者和研究人员就已经开始了有关土壤侵蚀的研究。从早期研究土壤流失量与单因子之间的关系到现如今的多因子模型[5],从野外观测到室内模拟试验，有关土壤侵蚀的研究现已发展出一套以实验为基础，以机理与模型为延伸的研究路线，取得了大量的研究成果。但由于土壤侵蚀类型多样、影...",,01,0088638;0701670;0011141;,CJFDLAST2024,期刊,,,RIVE,
CJFD,,,SCTB2402S2,000025747114;000032826704;000002796849;000034471733;000040895917;000049377413;000059894717,,~#@机器学习@#~在钻柱振动识别与预测中的研究进展,2,2024-01-25,565,期刊,TRQG202401013,True,汪海阁;高博;郑有成;赵飞;崔猛;丁燕;邢世旺;,,,,2024,,钻柱振动;深层;油气钻井;机器学习,天然气工业,B019;,"0 引言
随着国家油气勘探开发力度的不断加大，我国钻井朝着难度更大、成本更高的深井、超深井和大位移井等复杂结构井方向发展[1]。在钻进过程中，由于地层非均质性及井壁约束等条件影响，钻柱在井下和岩石、井壁接触时，会承受拉伸、挤压、弯曲、扭转等各种复杂多变的动态组合载荷，增加钻柱的复杂振动风险。复杂振动会导致机械钻速降低和钻具组合磨损，进而影响破岩效率。严重振动情况下会造成井下工具失效并对井筒质量产...",,01,0193288;0093802;0890009;,CJFDLAST2024,期刊,,,TRQG,
CJFD,,,SOCI2403,000002694173,,基于Gitee与学科竞赛任务驱动的~#@机器学习@#~实践课程教学设计与探索,1,2024-01-25,132,期刊,CXYL202402010,True,夏吉安;,,,,2024,,机器学习;实践教学;竞赛驱动;Gitee平台,创新创业理论研究与实践,H131;I140;,"2021年1月，教育部办公厅印发《本科层次职业教育专业设置管理办法（试行）》，明确指出坚持高层次技术技能人才培养定位，适应学生全面可持续发展的需要[1]。随着职教本科教育在我国的快速发展，如何建立适合职教本科院校的人工智能专业实践教学体系与课程体系是值得研究与探索的课题[2]。
[1]
[2]
~#@机器学习@#~是人工智能技术服务专业的一门专业核心课，课程目标是理解~#@机器学习@#~算法...",,02,2183170;,CJFDLAST2024,期刊,,,CXYL,
CJFD,,,SCTC2404,000057150979;000037385599,,基于~#@机器学习@#~预测建筑用空调性能的研究,0,2024-01-25,110,期刊,JNJN202401016,True,焦焕淞;肖鑫;,,,,2024,,露点蒸发冷却;空调性能;机器学习;BP神经网络法,节能,C038;,"引言
随着人口数量的增长，建筑能耗也随之增长。在建筑能耗中，空调方面的能耗占据2/3以上[1]。为了应对能源挑战，许多国家提出了自己的碳中和计划[2]。露点蒸发冷却空调不含压缩机和制冷剂，可以显著地降低建筑能耗，减少对环境的负面影响[3]。蒸发冷却空调分为直接蒸发冷却和间接蒸发冷却两种形式[4-5]。直接蒸发冷却空调中空气与水分直接接触，空调送风在降低温度的同时，还增加了湿度。间接蒸发冷却空调具...",,01,0265717;,CJFDLAST2024,期刊,,,JNJN,
CJFD,,,INFO2405S1,000061370440,,基于~#@机器学习@#~的图书馆文化服务项目自动推荐方法,0,2024-01-25,26,期刊,XXDL202402001,True,高源;,,,,2024,,机器学习;;图书馆;;文化服务;;自动推荐,信息与电脑(理论版),I138;I140;I143;,"0 引言
传统的图书馆文化服务往往依靠图书馆员的人工推荐和用户的自主搜索，但这种方式效率低且无法满足用户多样化的需求。如何从海量的图书资源中高效地获取所需信息，一直以来都是图书馆用户面临的难题。尤其在面对着数量繁多且不断更新的图书资源时，单纯依靠传统的检索方式往往无法满足用户的需求。因此，有必要研究基于~#@机器学习@#~的图书馆文化服务项目自动推荐方法。
刘佳慧等通过粒子群优化算法（Part...",,02,0252240;,CJFDLAST2024,期刊,,,XXDL,
CJFD,,,AGRI2404,000036936904;000050643547;000054442723;000036947054,,基于~#@机器学习@#~的土壤机械压实应用研究,1,2024-01-23 15:50,318,期刊,NJYJ202409003,True,周修理;秦娜;王大维;乔金友;,,,,2024,,机器学习;土壤机械压实;土壤坚实度;土壤容重,农机化研究,D043;D045;,"0  引言
伴随着科学技术的发展，农业机械作业效率和机械化程度日益提高，农业生产中对机械作业的重视程度也得到了极大提高。农业机械的大量使用，提升了农业生产效率，但同时也给生产实践带来了一系列问题，最为关键的是对农田土壤耕层产生了不同程度压实影响[1]。农业机械作业对土壤的碾压影响，远超过土壤自身恢复能力，使土壤压实不断加剧。土壤压实会影响土壤理化性质，恶化作物生长最佳土壤环境[2],致使机械作业...",,09,0243971;,CJFDLAST2024,期刊,,,NJYJ,
CJFD,,,INFO2403S1,000055368542;000023732502;000055368541,,基于~#@机器学习@#~的焦虑脑电识别技术分析,0,2024-01-20,336,期刊,DZJS202401025,True,邱江;王在俊;刘人杰;,,,,2024,,脑电信号;;焦虑识别;;数据处理;;机器学习,电子技术,A006;E080;I136;I140;,"0 引言
焦虑是一种正常的生理和心理反应，但人体若长期处于焦虑状态，则有可能演变成焦虑症等焦虑障碍。焦虑症以及其他焦虑障碍是全球范围内的常见心理健康问题，会影响患者的生活质量，降低生活的幸福指数。
1 研究背景
传统的焦虑状态识别方法是通过受试者的量表自测和临床医生的主观评估。这些方法受人的主观性影响较大，因此需要更客观的工具来提高焦虑状态识别的准确性。利用各种生理信号进行焦虑识别受到广大研...",,01,0264772;,CJFDLAST2024,期刊,,,DZJS,
CJFD,,,INFO2405,000026981111,,基于~#@机器学习@#~的移动通信网络切片安全部署技术研究,0,2024-01-20,74,期刊,DYXU202401045,True,钟磊;,,,,2024,,机器学习;移动通信;通信网络;切片安全,电子元器件与信息技术,I136;I140;,"0 引言
在当今数字化时代，移动通信网络扮演着日益重要的角色，为人们提供了无缝连接、高效通信的便利，然而，随着通信网络的不断发展和智能化的不断推进，用户的敏感数据也变得越来越庞大且重要。面对这些敏感数据的保护需求，网络切片技术作为一种关键的网络架构方案，为移动通信网络提供了更为灵活、高效的资源分配方式。广西公司开展网络关键数据监测服务和网络域相关系统的安全合规检查是加强信息安全的工作要求。项目支...",,01,0198428;,CJFDLAST2024,期刊,,,DYXU,
CJFD,,,SCTA2404S1,000059653161,,蛋白质计算中的~#@机器学习@#~,3,2024-01-19 15:28,564,期刊,WLXB202406037,True,张嘉晖;,,,,2024,,蛋白质;机器学习;分子动力学模拟;结构预测,物理学报,A006;I140;,"1 引言
蛋白质(protein)是生命的关键物质基础之一.研究它们对理解生命体系、探究生命进程和治疗疾病有着重大意义[1–3].由于时间与空间尺度、复杂度和可控性以及实验成本等原因,只依靠实验方法对蛋白质进行研究是不够的,用计算方法对蛋白质的研究可弥补实验研究的不足[4,5].对蛋白质实施计算研究主要有四种目的:研究蛋白质的结构、运动或相互作用细节(通常是通过分子动力学模拟)[6];给定蛋白质...",,06,0002522;,CJFDLAST2024,期刊,,,WLXB,
CJFD,,,ECON2402S1,000047685212;000039016620,,~#@机器学习@#~、策略选择与供应链金融合谋行为：基于演化博弈视角的研究,1,2024-01-16 17:50,1240,期刊,JRLS202312004,True,任博;邱国栋;,,,,2023,,机器学习;金融科技;供应链金融;合谋掩饰,金融理论与实践,A002;I140;J145;J152;J159;,"一、引言
“十四五”规划提出，加快发展现代产业体系。但是，随着世界经济全球化发展进程的加快，我国企业所面临的外部环境日益复杂，尤其是作为产业链、供应链中重要节点及国民经济重要组成部分之一的中小企业，其在履行创造就业岗位、促进科技创新、服务经济发展等社会责任的同时，也会面临自身融资需求与社会融资路径不适配的困境。回顾过去，金融危机期间的信贷紧缩曾致使许多供应商破产，并威胁到全球供应链的稳定[1]，...",,12,0177730;,CJFDLAST2024,期刊,,,JRLS,
CJFD,,,SCTB2402S2,000059618154;000025687608,,基于~#@机器学习@#~的甜味剂分类预测模型研究进展,1,2024-01-15 11:09,726,期刊,ZSTJ202401034,True,林凡超;徐守江;,,,,2024,,甜味剂;机器学习;深度学习;分类,中国食品添加剂,B024;I140;,"1 简介
甜味是各种食物中最重要的味道之一，过量摄入糖类会增加不良健康状况的风险[1]。甜味剂的发现是食品领域的一场革命，使得生产无热量摄入的甜食成为可能[2]。甜味剂按来源可分为天然甜味剂和人工合成甜味剂。天然甜味剂是指从天然物质（通常是植物）中提取、分离出的甜味物质[3]。人工合成甜味剂，也称为糖替代品或非糖甜味剂，是指用作食品或饮料添加剂以替代糖的化合物[4]。甜味剂的安全性问题争议不断[...",,01,1744774;1699504;,CJFDLAST2024,期刊,,,ZSTJ,
CJFD,,,SCTC2403,000020385719;000060019617;000006047168;000040724373,,~#@机器学习@#~在航空发动机钛合金研究中的应用进展,0,2024-01-15,450,期刊,HKGJ2024Z1004,True,弭光宝;孙圆治;吴明宇;李培杰;,,,,2024,,航空发动机钛合金;机器学习;性能预测;合金成分优化,航空制造技术,C031;I140;,弭光宝研究员，博士，研究方向为发动机钛火防控及高温钛合金。用密度泛函理论、蒙特卡洛随机算法和有限元方法对原子尺度和连续过程进行同步建模[4]。随着合金化元素种类增加，合金性能与组成元素的关系趋于复杂，各成分之间存在相互作用，对合金成分的设计和优化提出了更大的挑战。传统合金设计方法计算和试验成本高，新的合金成分设计和性能预测方法有待发展。近些年~#@机器学习@#~和数据科学快速发展，为各类合金成分设...,,Z1,0532952;0187103;,CJFDLAST2024,期刊,,,HKGJ,
CJFD,,,INFO2404,000060463792;000002748744,,基于物联网通信与~#@机器学习@#~的智能客服系统研究,0,2024-01-15,113,期刊,HBYD202401031,True,杨锋;杜秀君;,,,,2024,,物联网技术;通信识别;机器学习;智能客服,长江信息通信,I136;I138;I140;,"0 引言
现阶段，随着人工智能与信息化技术的不断创新进步，智能客服系统兴起，为各个领域及企业的发展提供便利条件，也促使智能客服进一步受到人们的重视[1]。其实，智能客服系统的发展过程是较为漫长的，从最开始的检索式~#@机器@#~人；演变成运用定向模板，支持多词匹配，具有模糊查询能力的客服系统程序；以此为基础，引入搜索技术，对相关性词汇进行排序，系统识别用户的语音和问题，完成目标处理；现如今是智能...",,01,0024348;,CJFDLAST2024,期刊,,,HBYD,
CJFD,,,SCTB2402S1,000059530323;000062199330;000029959594;000029929406,,~#@机器学习@#~驱动难熔高熵合金设计的现状与展望,0,2024-01-10 10:43,1148,期刊,CLGC202401003,True,高田创;高建宝;李谦;张利军;,,,,2024,,难熔高熵合金;机器学习;相结构;力学性能,材料工程,B022;I140;,"随着航空航天、核反应堆、石油化工领域的迅速发展，对高温金属材料的性能提出了更为严苛的要求[1-2]。传统的镍基合金因其熔点偏低，需通过添加W,Mo等高熔点元素来提升其使用温度，但依然无法满足核反应堆、液体火箭发动机喷嘴、陆地燃气轮机等部件在超高温极端环境下的性能需求[2-3]。因此，迫切需要设计出具有更为优异力学性能和耐高温性能的新型合金。
[1-2]
[2-3]
以难熔元素（如V,Cr,Z...",,01,0193746;0109290;,CJFDLAST2024,期刊,,,CLGC,
CJFD,,,ECON2402S1,000041495067;000007450623;000041932970,,计量经济学中的~#@机器学习@#~方法：回顾与展望,6,2024-01-10 10:12,2897,期刊,TJJC202401009,True,石荣;张特;杨国涛;,,,,2024,,机器学习;;计量经济学;;大数据;;因果推断,统计与决策,A002;I140;J145;,"0 引言
计量经济学是以经济理论和实证数据为基础，借助数学和统计学工具预测和识别因果关系，为经济管理的实证研究提供理论支撑与方法工具的一门学科[1]。计量经济学的主要作用包括经济预测、验证理论和政策评价。计量经济学为各种互相竞争的经济理论提供“证伪”的契机，并为政策实施与政策评估提供科学决策依据。在推动经济学科学化的过程中，计量经济学发挥的作用不容忽视。在大数据时代，数据的形式和数量经历了翻天覆...",,01,0206435;,CJFDLAST2024,期刊,,,TJJC,
CJFD,,,INFO2402,000030943911;000059684487;000059835583;000059684488;000034348224;000057955305;000057955306,,基于“3M”教学方法的~#@机器学习@#~课程改革与实践,0,2024-01-10,169,期刊,JYJS202401017,True,唐静;王艳洁;王萌阳;张传扬;张晓明;郭一达;韩易霖;,,,,2024,,机器学习;;学科交叉融合;;教学研究;;以学生为中心,计算机教育,H131;I140;,"0 引言
在本科专业设置调整工作中，教育部明确提出引导高校用好学科交叉融合的“催化剂”，在科技发展前沿，以培养学生的高阶思维能力和问题解决能力为目标，创新推动学科交叉融合[1]，因此，解决教学中知识交叉融合并实现创新应用是一个共同难题和挑战[2]。在中国，很多高校已经成为拥有多元化学生群体的综合性组织，这使得在学生~#@学习@#~与开展教学活动时课堂环境要更有趣并具有挑战性[3-4]。
[1]...",,01,0225462;0105032;,CJFDLAST2024,期刊,,,JYJS,
CJFD,,,SCTC2402S2,000050383332,,基于~#@机器学习@#~的故障诊断方法研究综述,3,2024-01-10,1738,期刊,SBGL202401070,True,赵瑶瑶;,,,,2024,,机器学习;;故障诊断;;浅层学习,中国设备工程,I140;,"随着我国工业技术的不断发展，工业机械和设备的整机复杂度不断提高。为了保障设备安全运行，必须对其进行有效的故障诊断。大量研究表明，故障诊断技术是发现机械设备早期故障的有效措施，可以为操作人员提供一定的决策经验，从而提前找出设备故障原因，避免重复出现同类故障，确保设备的工作效率，提高其可靠性。
随着计算机技术的不断发展，~#@机器学习@#~算法的性能在不同领域有所体现。在故障诊断中，~#@机器学习@...",,01,1585288;,CJFDLAST2024,期刊,,,SBGL,
CJFD,,,INFO2403,000014342125,,基于~#@机器学习@#~的水电能源发电效率预测与优化分析,0,2024-01-10,155,期刊,JCDL202401148,True,贺嘉坤;,,,,2024,,机器学习;;水电系统;;效率预测,集成电路应用,C037;I140;,"0 引言
随着全球能源需求的不断增长，新能源发电已经成为一种重要的能源来源。水电新能源发电作为一种可再生的能源形式，具有许多优点，如清洁、可调峰、可分布式等。然而，水电新能源发电的效率受到多种因素的影响，如水文条件、气象条件、设备状况等。因此，对水电新能源发电效率进行预测和优化，可以提高能源的利用效率，减少能源的浪费。
1 研究背景
水电新能源发电的定义和分类。水电新能源发电是指利用水资源进...",,01,0071074;,CJFDLAST2024,期刊,,,JCDL,
CJFD,,,INFO2403,000038843580;000035639693;000060162855,,锂电池故障检测与~#@机器学习@#~算法应用,0,2024-01-10,288,期刊,JCDL202401178,True,魏皓;孙鹏;刘瑞瑞;,,,,2024,,数据处理;;锂电池;;故障检测;;评估策略,集成电路应用,C042;I140;,"0 引言
在医用电气设备中，采用锂电池作为能源已成为趋势。然而，由于电池的物理特性和工作环境的复杂性，锂电池故障可能会导致设备的性能下降甚至故障。因此，开发一种高效且准确的锂电池故障检测方法具有重要意义。~#@机器学习@#~算法具有适应性强、自动化程度高等特点，在故障检测领域展现出潜力。
1 研究背景
锂电池在医用电气设备中的应用。锂电池在医用电气设备中的应用是一个备受关注的研究领域。随着现...",,01,0109648;1511094;,CJFDLAST2024,期刊,,,JCDL,
CJFD,,,SCTC2403S1,000017722711;000004628831;000026118817;000060384629;000051328793,,基于~#@机器学习@#~模型理论的基坑变形预测研究,0,2024-01-10,159,期刊,XPJX202401026,True,田久晖;程华强;苏鑫;邓钦震;杨宏;,,,,2024,,基坑;变形;自动化监测;机器学习,中国新技术新产品,C038;,"随着城市建设的不断发展，工程建设已不再局限于地面，城市地下空间开发日益增多，因此基坑工程也随之增加[1-2]。与此同时，基坑工程变得越来越复杂，因此对基坑进行监测变得尤为重要，基坑监测技术也逐渐从人工监测向自动化监测领域发展[3]。
[1-2]
[3]
与人工监测相比，自动化监测通过将不同的传感器和监测设备相连，能即时获取各监测仪器的数据，全天候动态监测基坑。这个方式不仅可以节省人力成本，还...",,01,0231557;1829060;,CJFDLAST2024,期刊,,,XPJX,
CJFD,,,INFO2405S1,000023985234,,基于~#@机器学习@#~的计算机专业课程知识点推荐系统设计与优化,0,2024-01-10,105,期刊,XXDL202401023,True,王重英;,,,,2024,,机器学习;;计算机专业课程;;知识点推荐,信息与电脑(理论版),H131;I137;I138;,"0 引言
随着教育技术的发展，利用~#@机器学习@#~方法进行课程内容推荐已成为教育创新的重要方向[1-3]。这些方法能够处理复杂的数据，提取有用的信息，为学生提供更加准确和个性化的~#@学习@#~建议[4-5]。文章旨在探索如何利用~#@机器学习@#~技术提高计算机专业课程的教学效果和学生的~#@学习@#~体验。
[1-3]
[4-5]
1 系统设计
计算机专业课程知识点推荐系统包括两...",,01,0450353;,CJFDLAST2024,期刊,,,XXDL,
CJFD,,,ECON2402,000000982521;000059477681;000055238880,,~#@机器学习@#~在智能物流研究中的应用进展与展望,1,2024-01-05,1028,期刊,LTKJ202401016,True,魏进;闫春雨;闫雪原;,,,,2024,,机器学习;智能物流;智能仓储;智能运输,物流科技,I140;J145;,随着科学技术的不断发展，当今世界正掀起新一轮的产业革命。物流作为国民经济发展的基础产业和重要动脉，正面临着产业转型升级。传统的物流模式已不能满足人民日益增长的需求，物流正朝着自动化、智能化方向发展，智能物流的概念随之诞生。自动识别、人工智能、数据挖掘等技术为智能物流的发展提供了强大的驱动力[1]。其中在人工智能的研究中，~#@学习@#~被认为是一个关键的特征，~#@机器学习@#~也成为人工智能的重...,,01,0114713;0245633;0185113;,CJFDLAST2024,期刊,,,LTKJ,
CJFD,,,INFO2402S1,000059853114,,基于~#@机器学习@#~的软件缺陷预测方法研究,2,2024-01-05,332,期刊,WAXX202401027,True,李睿宇;,,,,2024,,机器学习;缺陷预测;,网络安全和信息化,I138;I140;,"在数字化时代，软件已经成为企业和组织日常运营的核心。然而，软件缺陷的存在可能导致严重的业务中断和数据泄漏，从而损害组织的声誉和经济利益。本文旨在探索基于~#@机器学习@#~的软件缺陷预测方法，以提高软件质量，减少缺陷带来的高成本和高风险问题。
数据收集与管理
1.数据来源与获取
(1）数据来源。软件缺陷预测的数据有多个来源，最常见的数据源之一是版本控制系统，如Git或Subversion，它...",,01,,CJFDLAST2024,期刊,,,WAXX,
CJFD,,,SOCI2403,000039476436;000039897075;000036831635,,新工科背景下“五融入”创新人才培养模式研究——以“~#@机器学习@#~”课程为例,0,2024-01-05,196,期刊,KJDS202401026,True,王兴梅;杨东梅;蔡成涛;,,1;,,2024,,机器学习;;人才培养;;课程思政;;校企合作,科教导刊,H131;I140;,“新工科”于2016年6月由教育部首次提出，做好新工科建设是我国工程教育改革的重要方向，更是我国日后赢得国际竞争不可或缺的法宝。在中国共产党第二十次全国代表大会上，习近平总书记提出推动战略性新兴产业融合集群发展，构建新一代信息技术、人工智能等一批新的增长引擎[1]。大数据和云计算等技术不断发展，人工智能也发展迅猛，在此背景下，“~#@机器学习@#~”课程逐渐成了各高校人才培养方案的核心课程。推广“...,,01,0119964;,CJFDLAST2024,期刊,,,KJDS,
CJFD,,,SCTA2404,000060795281;000060795280,,~#@机器学习@#~算法在心理健康领域的应用研究,0,2024-01-05,227,期刊,HDKJ202401018,True,周禹西;潘鑫燊;,,,,2024,,机器学习算法;心理健康领域;,华东科技,F102;I140;,~#@机器学习@#~算法是一种强大的数据分析技术，已经在心理健康领域得到推广与应用。本文从~#@机器学习@#~算法的概念出发，梳理了~#@机器学习@#~算法的种类及其辅助心理健康预测的具体路径，重点阐述了其在辅助诊断心理健康问题、丰富相关研究手段以及预测治疗效果三个方面的应用情况，最后对~#@机器学习@#~算法在心理健康领域的应用研究提出了展望，以期发挥~#@机器学习@#~算法在识别、预防和解决国...,,01,1694858;,CJFDLAST2024,期刊,,,HDKJ,
CJFD,,,SCTB2404S1,000042852132;000029688436;000063463020;000059406166;000005613645;000055841502,,~#@机器学习@#~视角下风味分子研究及其在茉莉花茶中的应用,1,2024-01-02 11:41,677,期刊,SYKJ202402009,True,庞杰;李小林;王芹;张钦华;黄世国;孙意岚;,,,,2024,,风味分子;机器学习;茉莉花茶;品质预测与控制,粮油食品科技,B024;,"茶包括各种茶叶、花果茶和茶类食品[1-2]。其中，茉莉花茶作为中国特色的传统香片茶，因其独特宜人的香气和口感而广受大众喜爱[3]。茶类饮品的风味是影响其品质和市场竞争力的核心因素之一[4]。随着科技和食品工程领域的快速发展，茶的风味分析和品质控制变得更加精细和复杂。传统的人工感官评价虽然有一定的参考价值，但受主观性和经验性因素的影响，难以实现客观而高效的风味分析[5]。
[1-2]
[3]
...",,02,0156815;,CJFDLAST2024,期刊,,,SYKJ,
CJFD,,,SCTB2402S2,000058920491;000007642912;000026111247;000025769830;000038659758;000007082586;000007169770,,~#@机器学习@#~在食品贮藏品质预测中的应用,1,2023-12-31,973,期刊,ZGSP202312032,True,代帅帅;吴伟杰;牛犇;房祥军;陈慧芝;陈杭君;郜海燕;,,,,2023,,食品品质;预测;机器学习;微生物,中国食品学报,B024;,随着生活品质的提升与全民健康意识的增强，人们对食品需求量持续增大，对其品质要求不断提升[1-2]。然而，食品在生产、贮藏、流通过程中会受到多种因素的影响而导致其品质劣变，如常见的微生物腐败变质[3-4]、机械振动损伤[5-6]、蒸腾作用[7]、失水萎蔫[8]等。此外，我国仅果蔬在运输环节的年损失量就高达700亿元[2]，存在着巨大的食品浪费。因此，通过预测的手段并及时调整储运条件，从而精准调控食品...,,12,1701813;0194887;,CJFDLAST2024,期刊,,,ZGSP,
CJFD,,,SCTC2403S1,000056916210;000060382302,,~#@机器学习@#~在政务服务中的应用与发展趋势,0,2023-12-30,122,期刊,NMKJ202324008,True,刘月强;王婷;,,,,2023,,机器学习;;政务服务;;应用场景;;发展趋势,内蒙古科技与经济,G110;I140;,~#@机器学习@#~的发展历程可以追溯到20世纪50年代，当时科学家们开始探索如何让计算机从数据中“~#@学习@#~”信息，而不依赖于预定方程模型。自那以来，~#@机器学习@#~技术得到了快速发展和广泛应用，涉及的领域包括图像识别、自然语言处理、推荐系统等。目前，~#@机器学习@#~技术的发展和应用已经深入到各个行业领域中，为人们的生活和工作带来了巨大的便利和效益。随着技术的不断进步和应用场景的不...,,24,2472852;,CJFDLAST2024,期刊,,,NMKJ,
CJFD,,,SCTC2405,000039287587;000013841053;000043811241,,~#@机器学习@#~在大坝渗流预测中的应用、挑战与展望,1,2023-12-29 08:36,483,期刊,RMZJ202404001,True,汪卫;廖杰林;朱少坤;,,,,2024,,大坝;;渗流预测;;机器学习;;参数识别,人民珠江,A004;C037;I140;,"大坝是用于建造水库和水力发电的一种大型建筑物，通过坝体和坝基的渗流会导致侵蚀、扬压力、管涌等危害，从而增加溃坝风险[1]。制定规范且严格的大坝渗流管控措施至关重要[2],一方面，工程中常采用防渗墙、灌浆帷幕、排水孔幕等方式降低大坝渗流的不良效应，并通过测压管、渗压计、量水堰等监测仪器的埋设观测渗流发展；另一方面，准确可靠的渗流预测也是一种不可或缺的技术手段。渗流预测可用于确定大坝可能的安全隐患，优...",,04,2128205;,CJFDLAST2024,期刊,,,RMZJ,
CJFD,,,SOCI2402S1,000036824936;000059735097;000059308698,,积极心理学更智能：~#@机器学习@#~与自发生成数据集的新途径,2,2023-12-28 10:16,1346,期刊,XBSD202402009,True,彭凯平;童松;吴晟;,,,,2024,,积极心理学;;机器学习;;自发生成数据集(NODS);;计算智能,西北师大学报(社会科学版),F102;I140;,"一、引言
积极心理学(Positive Psychology, PP)以研究人类力量和美德等积极心理品质为纲领。自Seligman和Csikszentmihalyi[1]首次提出，积极心理学经过二十多年迅速发展，逐渐成为心理学领域重要分支。在心理学领域，积极心理学的代表人物已经将其建设性的观点融入到主流的心理学研究和讨论中[2],并向人文社会科学、神学、犯罪学、管理学、组织行为学以及医学[3-5...",,02,0187103;,CJFDLAST2024,期刊,,,XBSD,
CJFD,,,SCTC2403S1,000031452722;000019786746;000035168031;000025690372;000035063292,,临床输血~#@机器学习@#~预测模型构建方法研究,0,2023-12-25,108,期刊,GXKE202324009,True,刘强;吴承高;熊伟;乐爱平;刘威;,,,,2023,,临床输血;;特征选择;;机器学习;;预测模型,中国高新科技,A006;E080;I140;,随着医疗技术和信息化的高速发展，国家质量管理平台、区域医疗中心、医疗机构的医疗系统都存储了海量的健康信息和医疗服务业务数据。在当前医疗环境下，合理高效利用医疗大数据，对于驱动智慧医疗和智慧医院建设、快速提升服务质量具有重要意义。临床输血是救治急危重症患者的重要手段，科学、安全、有效输血是保障医疗服务质量、提升临床治疗服务水平的重要部分。因此，充分挖掘临床输血医学大数据，筛选预测输血的有效特征，建立...,,24,0005974;,CJFDLAST2024,期刊,,,GXKE,
CJFD,,,INFO2404,000016743970,,基于~#@机器学习@#~的计算机网络设计与优化,0,2023-12-25,77,期刊,XXDL202324002,True,修晓琴;,,,,2023,,机器学习;;计算机网络设计;;网络优化,信息与电脑(理论版),I139;I140;,"0 引言
在现代信息社会，计算机网络的设计与优化是确保数据传输效率和网络稳定性的关键。传统网络设计依赖网络工程师的经验和静态的规则设置，但是随着网络规模的扩大和复杂性的增加，这种方法已经难以应对快速变化的网络需求和复杂的性能优化问题。随着人工智能特别是~#@机器学习@#~技术的兴起，其在计算机网络领域的应用展现出巨大潜力。~#@机器学习@#~为网络设计和优化提供了一种动态、自适应的方法[1]。它...",,24,0255870;,CJFDLAST2024,期刊,,,XXDL,
CJFD,,,ECON2402,000055427405;000038576119,,~#@机器学习@#~在冲突预测方面的局限——基于对暴力预警系统的再检验与讨论,3,2023-12-25,921,期刊,SJJZ202312005,True,刘辰辉;唐世平;,,,,2023,,机器学习;冲突预测;社会结果;非洲地区冲突,世界经济与政治,G108;I140;,"一引言
暴力冲突尤其是大规模暴力冲突对任何社会都会带来灾难性后果，除阻碍经济增长外还会导致大量人员伤亡并引发难民潮。研究者通过模拟五种“共享社会经济路径（SSP）”，揭示了暴力冲突对人均国内生产总值（GDP）的影响，认为不同场景下的冲突会使全球经济的增长率下降20%—30%。(1)根据乌普萨拉冲突数据项目(UCDP)的编码，暴力冲突分为国家冲突(SB)、国内非政府力量冲突(NS)和针对平民的暴力...",,12,0075855;,CJFDLAST2024,期刊,,,SJJZ,
CJFD,,,INFO2402,000004469536;000058827450;000058827449,,基于~#@机器学习@#~的中国区块链专利技术主题识别与自动分类研究,0,2023-12-25,551,期刊,SZTG202312004,True,胡泽文;王梦雅;韩雅蓉;,,,,2023,,LDA主题模型;机器学习;区块链;主题识别,数字图书馆论坛,I138;I143;,区块链技术早期（2008年）作为比特币底层技术框架由中本聪提出[1]。区块链技术又称分布式共享账本技术[2]，是分布式数据存储、点对点传输、共识机制、加密算法等技术集成应用形成的颠覆性创新技术[3]。2019年10月，中共中央政治局就区块链技术发展现状和趋势进行第十八次集体~#@学习@#~，习近平总书记在主持~#@学习@#~时强调，区块链技术的集成应用在新的技术革新和产业变革中起着重要作用，要把区...,,12,0151773;,CJFDLAST2024,期刊,,,SZTG,
CJFD,,,SCTC2403,000060245612,,基于~#@机器学习@#~的散料输送自动化优化研究,0,2023-12-25,32,期刊,SDJI202312058,True,方波;,,,,2023,,机器学习;;散料输送;;自动化,现代制造技术与装备,C029;I140;,随着科技的不断进步，散料输送技术不断发展。智能控制技术、新型材料、物联网技术以及~#@机器学习@#~算法广泛应用于散料输送，使得散料输送更智能便捷，效率更高，更可靠。以~#@机器学习@#~算法为例，在散料输送自动化领域，深度~#@学习@#~和强化~#@学习@#~等具有广泛的应用价值[1-2]。深度~#@学习@#~可以用于感知环节，通过神经网络对传感器数据进行模式识别和特征提取，从而准确感知散料状态...,,12,1935807;,CJFDLAST2024,期刊,,,SDJI,
